ID,S11,S21,F,P,D,W,G
1,-1.021734667,-7.318206578,2.224080268,19,17,1,2
1,-1.001953624,-7.402151217,2.234113712,19,17,1,2
1,-0.982417601,-7.48709082,2.244147157,19,17,1,2
1,-0.963126142,-7.573045836,2.254180602,19,17,1,2
1,-0.944078451,-7.66003493,2.264214047,19,17,1,2
1,-0.925274661,-7.748075819,2.274247492,19,17,1,2
1,-0.906713041,-7.837191342,2.284280936,19,17,1,2
1,-0.888393454,-7.92740134,2.294314381,19,17,1,2
1,-0.870313829,-8.018728416,2.304347826,19,17,1,2
1,-0.852474802,-8.111191829,2.314381271,19,17,1,2
1,-0.834876011,-8.204815902,2.324414716,19,17,1,2
1,-0.817516562,-8.299625409,2.334448161,19,17,1,2
1,-0.800394333,-8.395643034,2.344481605,19,17,1,2
1,-0.783508631,-8.492894793,2.35451505,19,17,1,2
1,-0.766859439,-8.591404368,2.364548495,19,17,1,2
1,-0.750447148,-8.691197927,2.37458194,19,17,1,2
1,-0.734269198,-8.792307532,2.384615385,19,17,1,2
1,-0.718325291,-8.89475742,2.394648829,19,17,1,2
1,-0.702614418,-8.998578344,2.404682274,19,17,1,2
1,-0.687136564,-9.103799478,2.414715719,19,17,1,2
1,-0.671889909,-9.210453619,2.424749164,19,17,1,2
1,-0.656874521,-9.318574722,2.434782609,19,17,1,2
1,-0.642088768,-9.428194346,2.444816054,19,17,1,2
1,-0.627530857,-9.539348631,2.454849498,19,17,1,2
1,-0.613202262,-9.652071725,2.464882943,19,17,1,2
1,-0.599099635,-9.766402415,2.474916388,19,17,1,2
1,-0.585223701,-9.882384658,2.484949833,19,17,1,2
1,-0.571573585,-10.00005226,2.494983278,19,17,1,2
1,-0.558146841,-10.11945161,2.505016722,19,17,1,2
1,-0.544944077,-10.24062858,2.515050167,19,17,1,2
1,-0.531962805,-10.36362424,2.525083612,19,17,1,2
1,-0.51920327,-10.48849264,2.535117057,19,17,1,2
1,-0.506664456,-10.6152803,2.545150502,19,17,1,2
1,-0.494344764,-10.74403907,2.555183946,19,17,1,2
1,-0.482244681,-10.87485223,2.565217391,19,17,1,2
1,-0.470362017,-11.00775298,2.575250836,19,17,1,2
1,-0.45869661,-11.14280203,2.585284281,19,17,1,2
1,-0.447245313,-11.28005923,2.595317726,19,17,1,2
1,-0.43600764,-11.41958992,2.605351171,19,17,1,2
1,-0.424982863,-11.56147063,2.615384615,19,17,1,2
1,-0.414169961,-11.70576514,2.62541806,19,17,1,2
1,-0.403567948,-11.85255603,2.635451505,19,17,1,2
1,-0.393173798,-12.00191824,2.64548495,19,17,1,2
1,-0.382988037,-12.15393939,2.655518395,19,17,1,2
1,-0.373010173,-12.30871181,2.665551839,19,17,1,2
1,-0.363237342,-12.46632309,2.675585284,19,17,1,2
1,-0.353669595,-12.62687576,2.685618729,19,17,1,2
1,-0.344304657,-12.79047607,2.695652174,19,17,1,2
1,-0.335142044,-12.95723047,2.705685619,19,17,1,2
1,-0.326180698,-13.12726191,2.715719064,19,17,1,2
1,-0.317419316,-13.30068689,2.725752508,19,17,1,2
1,-0.308855984,-13.47764203,2.735785953,19,17,1,2
1,-0.300490175,-13.65826845,2.745819398,19,17,1,2
1,-0.292320646,-13.84271062,2.755852843,19,17,1,2
1,-0.284346322,-14.03113222,2.765886288,19,17,1,2
1,-0.2765662,-14.22369474,2.775919732,19,17,1,2
1,-0.268978154,-14.42058323,2.785953177,19,17,1,2
1,-0.261580917,-14.62199131,2.795986622,19,17,1,2
1,-0.254374906,-14.82812069,2.806020067,19,17,1,2
1,-0.247357787,-15.03919632,2.816053512,19,17,1,2
1,-0.240528497,-15.25544933,2.826086957,19,17,1,2
1,-0.233885401,-15.47713964,2.836120401,19,17,1,2
1,-0.227427871,-15.70454098,2.846153846,19,17,1,2
1,-0.221155181,-15.93794755,2.856187291,19,17,1,2
1,-0.215065615,-16.17768089,2.866220736,19,17,1,2
1,-0.209158021,-16.4240837,2.876254181,19,17,1,2
1,-0.203431546,-16.67753897,2.886287625,19,17,1,2
1,-0.197885059,-16.93845267,2.89632107,19,17,1,2
1,-0.192516812,-17.20726597,2.906354515,19,17,1,2
1,-0.187326272,-17.48447429,2.91638796,19,17,1,2
1,-0.182312455,-17.77060941,2.926421405,19,17,1,2
1,-0.177473766,-18.06625654,2.936454849,19,17,1,2
1,-0.172809808,-18.37206211,2.946488294,19,17,1,2
1,-0.168319211,-18.68873725,2.956521739,19,17,1,2
1,-0.164001023,-19.01708178,2.966555184,19,17,1,2
1,-0.159855036,-19.35797195,2.976588629,19,17,1,2
1,-0.155879599,-19.71239258,2.986622074,19,17,1,2
1,-0.152073124,-20.08144383,2.996655518,19,17,1,2
1,-0.148435411,-20.46636296,3.006688963,19,17,1,2
1,-0.144965869,-20.86856147,3.016722408,19,17,1,2
1,-0.141662849,-21.28962256,3.026755853,19,17,1,2
1,-0.138525663,-21.73136976,3.036789298,19,17,1,2
1,-0.1355544,-22.19587898,3.046822742,19,17,1,2
1,-0.132746977,-22.68555447,3.056856187,19,17,1,2
1,-0.130103939,-23.20319612,3.066889632,19,17,1,2
1,-0.127623578,-23.75204971,3.076923077,19,17,1,2
1,-0.125305028,-24.33594762,3.086956522,19,17,1,2
1,-0.123148458,-24.95940062,3.096989967,19,17,1,2
1,-0.121153023,-25.62778474,3.107023411,19,17,1,2
1,-0.11931724,-26.34753711,3.117056856,19,17,1,2
1,-0.117641117,-27.12632458,3.127090301,19,17,1,2
1,-0.116124529,-27.97333718,3.137123746,19,17,1,2
1,-0.114766136,-28.89944452,3.147157191,19,17,1,2
1,-0.113566325,-29.91700669,3.157190635,19,17,1,2
1,-0.112523194,-31.03900834,3.16722408,19,17,1,2
1,-0.111637565,-32.27558567,3.177257525,19,17,1,2
1,-0.110907903,-33.62455419,3.18729097,19,17,1,2
1,-0.110334521,-35.04669276,3.197324415,19,17,1,2
1,-0.109917077,-36.41197267,3.20735786,19,17,1,2
1,-0.109655321,-37.43107923,3.217391304,19,17,1,2
1,-0.10954857,-37.71872163,3.227424749,19,17,1,2
1,-0.109597992,-37.13495484,3.237458194,19,17,1,2
1,-0.109800388,-35.95351698,3.247491639,19,17,1,2
1,-0.110157894,-34.54864728,3.257525084,19,17,1,2
1,-0.110669344,-33.14813563,3.267558528,19,17,1,2
1,-0.111334489,-31.84215047,3.277591973,19,17,1,2
1,-0.112152872,-30.6524288,3.287625418,19,17,1,2
1,-0.113125779,-29.57477964,3.297658863,19,17,1,2
1,-0.114254184,-28.59805966,3.307692308,19,17,1,2
1,-0.115535312,-27.70845978,3.317725753,19,17,1,2
1,-0.116969553,-26.89366347,3.327759197,19,17,1,2
1,-0.118557534,-26.14348161,3.337792642,19,17,1,2
1,-0.120299217,-25.4492848,3.347826087,19,17,1,2
1,-0.122194287,-24.80392115,3.357859532,19,17,1,2
1,-0.124243597,-24.20137378,3.367892977,19,17,1,2
1,-0.126444777,-23.63660237,3.377926421,19,17,1,2
1,-0.128800802,-23.10538661,3.387959866,19,17,1,2
1,-0.13131031,-22.60411018,3.397993311,19,17,1,2
1,-0.133972133,-22.12972265,3.408026756,19,17,1,2
1,-0.136788717,-21.67957655,3.418060201,19,17,1,2
1,-0.139760371,-21.251389,3.428093645,19,17,1,2
1,-0.142884995,-20.84319632,3.43812709,19,17,1,2
1,-0.146164205,-20.45325753,3.448160535,19,17,1,2
1,-0.149598418,-20.08006946,3.45819398,19,17,1,2
1,-0.153186982,-19.72228321,3.468227425,19,17,1,2
1,-0.156930505,-19.3787102,3.47826087,19,17,1,2
1,-0.160829532,-19.04830335,3.488294314,19,17,1,2
1,-0.164884263,-18.73011072,3.498327759,19,17,1,2
1,-0.169094668,-18.42329526,3.508361204,19,17,1,2
1,-0.173461483,-18.12708737,3.518394649,19,17,1,2
1,-0.177984061,-17.84079825,3.528428094,19,17,1,2
1,-0.182663343,-17.56381148,3.538461538,19,17,1,2
1,-0.187499398,-17.29555373,3.548494983,19,17,1,2
1,-0.192492937,-17.0355087,3.558528428,19,17,1,2
1,-0.197644474,-16.78320839,3.568561873,19,17,1,2
1,-0.202953037,-16.5382179,3.578595318,19,17,1,2
1,-0.20841995,-16.30014498,3.588628763,19,17,1,2
1,-0.214045705,-16.06861879,3.598662207,19,17,1,2
1,-0.219829641,-15.84330407,3.608695652,19,17,1,2
1,-0.225772851,-15.62389117,3.618729097,19,17,1,2
1,-0.231874986,-15.41009079,3.628762542,19,17,1,2
1,-0.238137374,-15.20163888,3.638795987,19,17,1,2
1,-0.244559815,-14.99828279,3.648829431,19,17,1,2
1,-0.251142319,-14.79979303,3.658862876,19,17,1,2
1,-0.25788467,-14.60595431,3.668896321,19,17,1,2
1,-0.26478846,-14.41656528,3.678929766,19,17,1,2
1,-0.271853073,-14.2314403,3.688963211,19,17,1,2
1,-0.279079443,-14.05039809,3.698996656,19,17,1,2
1,-0.28646746,-13.87327701,3.7090301,19,17,1,2
1,-0.294017253,-13.69992283,3.719063545,19,17,1,2
1,-0.301728988,-13.53018621,3.72909699,19,17,1,2
1,-0.309603379,-13.36393264,3.739130435,19,17,1,2
1,-0.317640853,-13.20103075,3.74916388,19,17,1,2
1,-0.325840358,-13.04136089,3.759197324,19,17,1,2
1,-0.334203066,-12.88480794,3.769230769,19,17,1,2
1,-0.342729226,-12.7312597,3.779264214,19,17,1,2
1,-0.351418506,-12.58061655,3.789297659,19,17,1,2
1,-0.3602715,-12.43277771,3.799331104,19,17,1,2
1,-0.369287925,-12.28765311,3.809364548,19,17,1,2
1,-0.378468113,-12.14515604,3.819397993,19,17,1,2
1,-0.387811954,-12.00519813,3.829431438,19,17,1,2
1,-0.397320029,-11.86770451,3.839464883,19,17,1,2
1,-0.406992003,-11.73259578,3.849498328,19,17,1,2
1,-0.416828215,-11.59980283,3.859531773,19,17,1,2
1,-0.426829047,-11.46925769,3.869565217,19,17,1,2
1,-0.436993411,-11.34089169,3.879598662,19,17,1,2
1,-0.447321938,-11.21464568,3.889632107,19,17,1,2
1,-0.457815246,-11.09045587,3.899665552,19,17,1,2
1,-0.468471689,-10.96826922,3.909698997,19,17,1,2
1,-0.479292591,-10.84803045,3.919732441,19,17,1,2
1,-0.490277356,-10.72968241,3.929765886,19,17,1,2
1,-0.501426504,-10.61318283,3.939799331,19,17,1,2
1,-0.512738444,-10.49847823,3.949832776,19,17,1,2
1,-0.52421471,-10.38552231,3.959866221,19,17,1,2
1,-0.535854071,-10.27427371,3.969899666,19,17,1,2
1,-0.547656709,-10.16468641,3.97993311,19,17,1,2
1,-0.559622489,-10.05672485,3.989966555,19,17,1,2
1,-0.571752406,-9.950341318,4,19,17,1,2
2,-5.819395312,-1.448449536,1,19.5,17.5,1,2
2,-5.743587954,-1.476042289,1.010033445,19.5,17.5,1,2
2,-5.668655297,-1.503988178,1.02006689,19.5,17.5,1,2
2,-5.594588464,-1.532289716,1.030100334,19.5,17.5,1,2
2,-5.521377028,-1.560952209,1.040133779,19.5,17.5,1,2
2,-5.44901145,-1.589978163,1.050167224,19.5,17.5,1,2
2,-5.377483324,-1.619372025,1.060200669,19.5,17.5,1,2
2,-5.306788763,-1.649139509,1.070234114,19.5,17.5,1,2
2,-5.236923039,-1.679283368,1.080267559,19.5,17.5,1,2
2,-5.167871731,-1.709805138,1.090301003,19.5,17.5,1,2
2,-5.09962546,-1.740706585,1.100334448,19.5,17.5,1,2
2,-5.032178577,-1.771992462,1.110367893,19.5,17.5,1,2
2,-4.965522723,-1.80366258,1.120401338,19.5,17.5,1,2
2,-4.89965302,-1.835721179,1.130434783,19.5,17.5,1,2
2,-4.834558053,-1.868167549,1.140468227,19.5,17.5,1,2
2,-4.770236188,-1.901008105,1.150501672,19.5,17.5,1,2
2,-4.706676845,-1.934240148,1.160535117,19.5,17.5,1,2
2,-4.643874565,-1.967866662,1.170568562,19.5,17.5,1,2
2,-4.581822753,-2.001888236,1.180602007,19.5,17.5,1,2
2,-4.52051516,-2.036307514,1.190635452,19.5,17.5,1,2
2,-4.459943606,-2.07112452,1.200668896,19.5,17.5,1,2
2,-4.400102733,-2.106339775,1.210702341,19.5,17.5,1,2
2,-4.340985811,-2.141954074,1.220735786,19.5,17.5,1,2
2,-4.28258435,-2.17796763,1.230769231,19.5,17.5,1,2
2,-4.224892028,-2.214380225,1.240802676,19.5,17.5,1,2
2,-4.167903192,-2.251192418,1.25083612,19.5,17.5,1,2
2,-4.111610483,-2.288404791,1.260869565,19.5,17.5,1,2
2,-4.056005995,-2.32601531,1.27090301,19.5,17.5,1,2
2,-4.001081884,-2.364025356,1.280936455,19.5,17.5,1,2
2,-3.946833173,-2.402434161,1.2909699,19.5,17.5,1,2
2,-3.893251032,-2.441241106,1.301003344,19.5,17.5,1,2
2,-3.840328995,-2.480444739,1.311036789,19.5,17.5,1,2
2,-3.788058137,-2.520045249,1.321070234,19.5,17.5,1,2
2,-3.736431386,-2.560041603,1.331103679,19.5,17.5,1,2
2,-3.6854413,-2.600433513,1.341137124,19.5,17.5,1,2
2,-3.635079964,-2.641220148,1.351170569,19.5,17.5,1,2
2,-3.585339804,-2.682399551,1.361204013,19.5,17.5,1,2
2,-3.536212248,-2.723971911,1.371237458,19.5,17.5,1,2
2,-3.487689791,-2.765936271,1.381270903,19.5,17.5,1,2
2,-3.439764262,-2.808291782,1.391304348,19.5,17.5,1,2
2,-3.392427193,-2.85103803,1.401337793,19.5,17.5,1,2
2,-3.345670265,-2.894173551,1.411371237,19.5,17.5,1,2
2,-3.299485982,-2.937697806,1.421404682,19.5,17.5,1,2
2,-3.253864362,-2.981611518,1.431438127,19.5,17.5,1,2
2,-3.208798271,-3.02591306,1.441471572,19.5,17.5,1,2
2,-3.164279215,-3.070603002,1.451505017,19.5,17.5,1,2
2,-3.120297928,-3.115680566,1.461538462,19.5,17.5,1,2
2,-3.076846475,-3.161145053,1.471571906,19.5,17.5,1,2
2,-3.033916711,-3.206997517,1.481605351,19.5,17.5,1,2
2,-2.991499793,-3.253238192,1.491638796,19.5,17.5,1,2
2,-2.94958695,-3.299867748,1.501672241,19.5,17.5,1,2
2,-2.908170135,-3.346886776,1.511705686,19.5,17.5,1,2
2,-2.867240406,-3.39429615,1.52173913,19.5,17.5,1,2
2,-2.82679009,-3.442095895,1.531772575,19.5,17.5,1,2
2,-2.786810627,-3.490289741,1.54180602,19.5,17.5,1,2
2,-2.747292934,-3.538877863,1.551839465,19.5,17.5,1,2
2,-2.708229618,-3.587862384,1.56187291,19.5,17.5,1,2
2,-2.669612129,-3.637245879,1.571906355,19.5,17.5,1,2
2,-2.631432358,-3.687029686,1.581939799,19.5,17.5,1,2
2,-2.59368364,-3.737217754,1.591973244,19.5,17.5,1,2
2,-2.556356311,-3.787813853,1.602006689,19.5,17.5,1,2
2,-2.519444764,-3.838819597,1.612040134,19.5,17.5,1,2
2,-2.482940419,-3.890239472,1.622073579,19.5,17.5,1,2
2,-2.446833991,-3.942078059,1.632107023,19.5,17.5,1,2
2,-2.411120787,-3.99434,1.642140468,19.5,17.5,1,2
2,-2.375792463,-4.047028505,1.652173913,19.5,17.5,1,2
2,-2.340842867,-4.100150619,1.662207358,19.5,17.5,1,2
2,-2.306264819,-4.153709075,1.672240803,19.5,17.5,1,2
2,-2.272050732,-4.207712468,1.682274247,19.5,17.5,1,2
2,-2.238195963,-4.262165578,1.692307692,19.5,17.5,1,2
2,-2.204692986,-4.317076303,1.702341137,19.5,17.5,1,2
2,-2.171537501,-4.372448425,1.712374582,19.5,17.5,1,2
2,-2.138721365,-4.428293155,1.722408027,19.5,17.5,1,2
2,-2.106239392,-4.484616162,1.732441472,19.5,17.5,1,2
2,-2.074087249,-4.541425444,1.742474916,19.5,17.5,1,2
2,-2.042260393,-4.598729741,1.752508361,19.5,17.5,1,2
2,-2.010751845,-4.656536976,1.762541806,19.5,17.5,1,2
2,-1.979559059,-4.714857838,1.772575251,19.5,17.5,1,2
2,-1.948675556,-4.773699019,1.782608696,19.5,17.5,1,2
2,-1.918096982,-4.833072536,1.79264214,19.5,17.5,1,2
2,-1.887822045,-4.892988214,1.802675585,19.5,17.5,1,2
2,-1.857844374,-4.953458505,1.81270903,19.5,17.5,1,2
2,-1.82816416,-5.014496235,1.822742475,19.5,17.5,1,2
2,-1.798774844,-5.076110902,1.83277592,19.5,17.5,1,2
2,-1.769673472,-5.138312413,1.842809365,19.5,17.5,1,2
2,-1.740858373,-5.201111711,1.852842809,19.5,17.5,1,2
2,-1.712324276,-5.264520621,1.862876254,19.5,17.5,1,2
2,-1.68406977,-5.328552554,1.872909699,19.5,17.5,1,2
2,-1.656093003,-5.393220485,1.882943144,19.5,17.5,1,2
2,-1.628390729,-5.458536348,1.892976589,19.5,17.5,1,2
2,-1.600962256,-5.524515513,1.903010033,19.5,17.5,1,2
2,-1.573804329,-5.591169776,1.913043478,19.5,17.5,1,2
2,-1.546916803,-5.658514966,1.923076923,19.5,17.5,1,2
2,-1.52029862,-5.7265634,1.933110368,19.5,17.5,1,2
2,-1.49394942,-5.79533091,1.943143813,19.5,17.5,1,2
2,-1.46786487,-5.864832213,1.953177258,19.5,17.5,1,2
2,-1.44204631,-5.935082823,1.963210702,19.5,17.5,1,2
2,-1.416491827,-6.006096854,1.973244147,19.5,17.5,1,2
2,-1.391204011,-6.07789022,1.983277592,19.5,17.5,1,2
2,-1.366178978,-6.150478792,1.993311037,19.5,17.5,1,2
2,-1.341417367,-6.223880827,2.003344482,19.5,17.5,1,2
2,-1.316920949,-6.298109539,2.013377926,19.5,17.5,1,2
2,-1.2926865,-6.373183293,2.023411371,19.5,17.5,1,2
2,-1.268714896,-6.449119578,2.033444816,19.5,17.5,1,2
2,-1.245008551,-6.525934521,2.043478261,19.5,17.5,1,2
2,-1.221566174,-6.603648065,2.053511706,19.5,17.5,1,2
2,-1.198386836,-6.68227328,2.063545151,19.5,17.5,1,2
2,-1.17547199,-6.761832607,2.073578595,19.5,17.5,1,2
2,-1.152822246,-6.84234267,2.08361204,19.5,17.5,1,2
2,-1.130437243,-6.923821735,2.093645485,19.5,17.5,1,2
2,-1.1083181,-7.006290246,2.10367893,19.5,17.5,1,2
2,-1.086464541,-7.08976637,2.113712375,19.5,17.5,1,2
2,-1.064877499,-7.174269771,2.123745819,19.5,17.5,1,2
2,-1.04355743,-7.259820418,2.133779264,19.5,17.5,1,2
2,-1.022504559,-7.346437512,2.143812709,19.5,17.5,1,2
2,-1.001719127,-7.434144191,2.153846154,19.5,17.5,1,2
2,-0.981202007,-7.522960984,2.163879599,19.5,17.5,1,2
2,-0.960954361,-7.612907435,2.173913043,19.5,17.5,1,2
2,-0.940975434,-7.704006497,2.183946488,19.5,17.5,1,2
2,-0.921266102,-7.796279952,2.193979933,19.5,17.5,1,2
2,-0.901826003,-7.889752609,2.204013378,19.5,17.5,1,2
2,-0.88265542,-7.984446303,2.214046823,19.5,17.5,1,2
2,-0.863754183,-8.0803855,2.224080268,19.5,17.5,1,2
2,-0.845123715,-8.177594419,2.234113712,19.5,17.5,1,2
2,-0.826763575,-8.276097508,2.244147157,19.5,17.5,1,2
2,-0.808673182,-8.37592131,2.254180602,19.5,17.5,1,2
2,-0.790852708,-8.477092378,2.264214047,19.5,17.5,1,2
2,-0.773301646,-8.579637691,2.274247492,19.5,17.5,1,2
2,-0.756020372,-8.683586603,2.284280936,19.5,17.5,1,2
2,-0.739008502,-8.788967246,2.294314381,19.5,17.5,1,2
2,-0.722264612,-8.895809491,2.304347826,19.5,17.5,1,2
2,-0.705788522,-9.004142655,2.314381271,19.5,17.5,1,2
2,-0.689579559,-9.113999663,2.324414716,19.5,17.5,1,2
2,-0.673637581,-9.225415451,2.334448161,19.5,17.5,1,2
2,-0.657961204,-9.33842089,2.344481605,19.5,17.5,1,2
2,-0.64254891,-9.453054606,2.35451505,19.5,17.5,1,2
2,-0.627400358,-9.569351094,2.364548495,19.5,17.5,1,2
2,-0.612514998,-9.68734744,2.37458194,19.5,17.5,1,2
2,-0.597890426,-9.807088619,2.384615385,19.5,17.5,1,2
2,-0.583525164,-9.928611293,2.394648829,19.5,17.5,1,2
2,-0.569418403,-10.05196215,2.404682274,19.5,17.5,1,2
2,-0.555568887,-10.17718158,2.414715719,19.5,17.5,1,2
2,-0.541974587,-10.30432018,2.424749164,19.5,17.5,1,2
2,-0.52863347,-10.43342926,2.434782609,19.5,17.5,1,2
2,-0.515544802,-10.56455465,2.444816054,19.5,17.5,1,2
2,-0.502705036,-10.69775594,2.454849498,19.5,17.5,1,2
2,-0.490114214,-10.83308505,2.464882943,19.5,17.5,1,2
2,-0.477768421,-10.97060469,2.474916388,19.5,17.5,1,2
2,-0.465666239,-11.11037731,2.484949833,19.5,17.5,1,2
2,-0.453806255,-11.25246636,2.494983278,19.5,17.5,1,2
2,-0.442185579,-11.39693991,2.505016722,19.5,17.5,1,2
2,-0.430801009,-11.54387837,2.515050167,19.5,17.5,1,2
2,-0.419652524,-11.6933486,2.525083612,19.5,17.5,1,2
2,-0.408737365,-11.84544002,2.535117057,19.5,17.5,1,2
2,-0.398050544,-12.000231,2.545150502,19.5,17.5,1,2
2,-0.387592225,-12.15781504,2.555183946,19.5,17.5,1,2
2,-0.377360858,-12.31832549,2.565217391,19.5,17.5,1,2
2,-0.367353066,-12.48183018,2.575250836,19.5,17.5,1,2
2,-0.357565781,-12.64843982,2.585284281,19.5,17.5,1,2
2,-0.347995979,-12.81825902,2.595317726,19.5,17.5,1,2
2,-0.338641464,-12.99141411,2.605351171,19.5,17.5,1,2
2,-0.329501045,-13.16803888,2.615384615,19.5,17.5,1,2
2,-0.320569446,-13.34826004,2.62541806,19.5,17.5,1,2
2,-0.31184623,-13.53223491,2.635451505,19.5,17.5,1,2
2,-0.303328749,-13.72011003,2.64548495,19.5,17.5,1,2
2,-0.295013751,-13.91205617,2.655518395,19.5,17.5,1,2
2,-0.286900229,-14.10825374,2.665551839,19.5,17.5,1,2
2,-0.27898479,-14.3088876,2.675585284,19.5,17.5,1,2
2,-0.271265678,-14.51416601,2.685618729,19.5,17.5,1,2
2,-0.263740489,-14.72430902,2.695652174,19.5,17.5,1,2
2,-0.256407749,-14.93954917,2.705685619,19.5,17.5,1,2
2,-0.249264028,-15.16014585,2.715719064,19.5,17.5,1,2
2,-0.242307983,-15.38636344,2.725752508,19.5,17.5,1,2
2,-0.235538643,-15.61850444,2.735785953,19.5,17.5,1,2
2,-0.228952446,-15.85688861,2.745819398,19.5,17.5,1,2
2,-0.222548141,-16.10186028,2.755852843,19.5,17.5,1,2
2,-0.216324698,-16.35379949,2.765886288,19.5,17.5,1,2
2,-0.21027944,-16.61310934,2.775919732,19.5,17.5,1,2
2,-0.204411083,-16.88024298,2.785953177,19.5,17.5,1,2
2,-0.198719026,-17.15569061,2.795986622,19.5,17.5,1,2
2,-0.1932012,-17.439984,2.806020067,19.5,17.5,1,2
2,-0.187856838,-17.73371628,2.816053512,19.5,17.5,1,2
2,-0.182684423,-18.03753039,2.826086957,19.5,17.5,1,2
2,-0.177682701,-18.35215403,2.836120401,19.5,17.5,1,2
2,-0.172851154,-18.6783803,2.846153846,19.5,17.5,1,2
2,-0.168188256,-19.01709437,2.856187291,19.5,17.5,1,2
2,-0.16369399,-19.3692913,2.866220736,19.5,17.5,1,2
2,-0.159367212,-19.73607505,2.876254181,19.5,17.5,1,2
2,-0.15520717,-20.11870732,2.886287625,19.5,17.5,1,2
2,-0.151213915,-20.5186018,2.89632107,19.5,17.5,1,2
2,-0.147387219,-20.93736328,2.906354515,19.5,17.5,1,2
2,-0.143726138,-21.37684391,2.91638796,19.5,17.5,1,2
2,-0.14023046,-21.83915664,2.926421405,19.5,17.5,1,2
2,-0.136900669,-22.32674842,2.936454849,19.5,17.5,1,2
2,-0.133737023,-22.84246776,2.946488294,19.5,17.5,1,2
2,-0.130738339,-23.38964501,2.956521739,19.5,17.5,1,2
2,-0.127905573,-23.97223286,2.966555184,19.5,17.5,1,2
2,-0.125239314,-24.59490612,2.976588629,19.5,17.5,1,2
2,-0.122739677,-25.26327741,2.986622074,19.5,17.5,1,2
2,-0.120407089,-25.98411126,2.996655518,19.5,17.5,1,2
2,-0.118241526,-26.76561823,3.006688963,19.5,17.5,1,2
2,-0.116243632,-27.61782651,3.016722408,19.5,17.5,1,2
2,-0.114414491,-28.55288362,3.026755853,19.5,17.5,1,2
2,-0.112754489,-29.58535091,3.036789298,19.5,17.5,1,2
2,-0.111264091,-30.73180141,3.046822742,19.5,17.5,1,2
2,-0.109944716,-32.00858022,3.056856187,19.5,17.5,1,2
2,-0.108797196,-33.42380545,3.066889632,19.5,17.5,1,2
2,-0.107821695,-34.95319715,3.076923077,19.5,17.5,1,2
2,-0.107018663,-36.47885163,3.086956522,19.5,17.5,1,2
2,-0.106390298,-37.68785233,3.096989967,19.5,17.5,1,2
2,-0.105936674,-38.10437971,3.107023411,19.5,17.5,1,2
2,-0.105658425,-37.51279269,3.117056856,19.5,17.5,1,2
2,-0.105557851,-36.22164324,3.127090301,19.5,17.5,1,2
2,-0.105634968,-34.68503659,3.137123746,19.5,17.5,1,2
2,-0.105890763,-33.17337467,3.147157191,19.5,17.5,1,2
2,-0.106325115,-31.78344969,3.157190635,19.5,17.5,1,2
2,-0.106940956,-30.53177274,3.16722408,19.5,17.5,1,2
2,-0.107737505,-29.40803391,3.177257525,19.5,17.5,1,2
2,-0.108716803,-28.39550953,3.18729097,19.5,17.5,1,2
2,-0.109879798,-27.47783845,3.197324415,19.5,17.5,1,2
2,-0.111226751,-26.64089724,3.20735786,19.5,17.5,1,2
2,-0.112758541,-25.87287647,3.217391304,19.5,17.5,1,2
2,-0.114475778,-25.16412604,3.227424749,19.5,17.5,1,2
2,-0.11637999,-24.50669091,3.237458194,19.5,17.5,1,2
2,-0.118470576,-23.89400919,3.247491639,19.5,17.5,1,2
2,-0.120748618,-23.32068054,3.257525084,19.5,17.5,1,2
2,-0.123215557,-22.7821418,3.267558528,19.5,17.5,1,2
2,-0.125870477,-22.27460131,3.277591973,19.5,17.5,1,2
2,-0.128715492,-21.79480606,3.287625418,19.5,17.5,1,2
2,-0.13175015,-21.33997641,3.297658863,19.5,17.5,1,2
2,-0.13497528,-20.90794342,3.307692308,19.5,17.5,1,2
2,-0.138392764,-20.49649394,3.317725753,19.5,17.5,1,2
2,-0.141999261,-20.10374074,3.327759197,19.5,17.5,1,2
2,-0.145797427,-19.7281404,3.337792642,19.5,17.5,1,2
2,-0.149785093,-19.3682985,3.347826087,19.5,17.5,1,2
2,-0.153964024,-19.02301515,3.357859532,19.5,17.5,1,2
2,-0.158333174,-18.69119626,3.367892977,19.5,17.5,1,2
2,-0.162892526,-18.37187259,3.377926421,19.5,17.5,1,2
2,-0.1676418,-18.06418957,3.387959866,19.5,17.5,1,2
2,-0.172581514,-17.76735816,3.397993311,19.5,17.5,1,2
2,-0.177708796,-17.4806855,3.408026756,19.5,17.5,1,2
2,-0.183025492,-17.20353035,3.418060201,19.5,17.5,1,2
2,-0.188531402,-16.93530874,3.428093645,19.5,17.5,1,2
2,-0.194224107,-16.6755042,3.43812709,19.5,17.5,1,2
2,-0.2001039,-16.423627,3.448160535,19.5,17.5,1,2
2,-0.206169596,-16.17924481,3.45819398,19.5,17.5,1,2
2,-0.212421331,-15.94194643,3.468227425,19.5,17.5,1,2
2,-0.218857224,-15.71135786,3.47826087,19.5,17.5,1,2
2,-0.225476153,-15.48713987,3.488294314,19.5,17.5,1,2
2,-0.232278485,-15.26897063,3.498327759,19.5,17.5,1,2
2,-0.239261428,-15.05656134,3.508361204,19.5,17.5,1,2
2,-0.246424506,-14.84963157,3.518394649,19.5,17.5,1,2
2,-0.253767408,-14.6479269,3.528428094,19.5,17.5,1,2
2,-0.261287359,-14.45121567,3.538461538,19.5,17.5,1,2
